[General] Serving Network (In Traffic),[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] PCI,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G RSRP,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G SINR,[NR5G] [System] Band,[NR5G] [RF] PCI,[Call Test] [Voice Quality] [UL MOS] MOS,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.400000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-81.417300,10.560529,,,,4.375622
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.370000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-81.150011,8.609019,,,,4.414311
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.380000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-80.865563,11.128208,,,,4.369696
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.330000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-81.137539,11.003506,,,,4.397709
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.440000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-80.938013,8.542837,,,,4.406017
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.500000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-81.583115,11.120013,,,,4.283017
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.340000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-77.042008,14.364942,,,,4.390248
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.400000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-79.405624,13.087225,,,,4.194157
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.420000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-79.188883,12.897578,,,,4.337450
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.360000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-79.009783,11.467684,,,,4.351074
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.290000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-78.943041,11.827962,,,,4.345658
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.300000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-81.239911,9.805509,,,,4.313878
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.440000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-82.834151,9.123495,,,,4.350487
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.430000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-81.679555,10.290570,,,,4.350849
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.440000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-81.865061,9.422028,,,,4.296919
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.390000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-80.801835,10.643340,,,,4.420163
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.410000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-80.836304,9.249317,,,,4.297908
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.440000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-80.706635,9.555807,,,,4.410202
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.310000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-82.450912,11.990812,,,,4.386090
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.260000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-78.681220,12.480440,,,,4.352511
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.380000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-80.834665,11.719557,,,,4.314382
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.440000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-79.882820,14.215311,,,,4.355139
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.400000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-78.326954,16.155664,,,,4.376878
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.390000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-79.868881,12.215370,,,,4.344676
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.410000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-79.165231,11.853631,,,,4.314482
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.330000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-75.784205,15.638333,,,,4.345525
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.300000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-77.174263,13.880198,,,,4.312662
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.310000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-76.815165,15.091978,,,,4.327731
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.360000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-79.280254,14.620725,,,,4.387502
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.370000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-77.180942,14.645001,,,,4.371508
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.240000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-76.377999,15.233342,,,,4.314700
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.310000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-77.289085,16.533205,,,,4.228892
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.280000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-76.838506,15.509119,,,,4.290125
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.400000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-78.824322,13.764248,,,,4.426751
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.420000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-78.122385,12.466408,,,,4.390992
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.290000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-77.593200,15.402794,,,,4.343268
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.460000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-77.232258,17.053721,,,,4.419246
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.320000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-76.929677,15.679167,,,,4.392255
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.340000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-76.992941,14.883755,,,,4.258450
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.380000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-77.966744,14.116227,,,,4.350636
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,,,,,4.410000,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
,,,-77.534984,14.052619,,,,4.291485
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
NR SA,,,,,71,569,,
